add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat
臺北市信義區吳興街２８４巷２１弄１號二樓,111/05/26,2000,48.8,40.97,公寓(5樓含以下無電梯),36,二層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.563431,25.0235289
臺北市信義區福德街３００巷４９弄１２號三樓,111/05/25,2000,68.9,29.02,華廈(10層含以下有電梯),33,三層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.5863878,25.0412437
臺北市信義區忠孝東路四段５５３巷２２弄４號二樓,111/05/25,2120,80.4,26.37,華廈(10層含以下有電梯),44,二層/七層,房地(土地+建物),2房1廳2衛,0,住家用,121.5631197,25.0431561
臺北市信義區松德路２５巷１２號四樓,111/05/24,2480,78.5,31.59,住宅大樓(11層含以上有電梯),37,四層/十四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5770846,25.0387464
臺北市信義區松仁路２４２號十六樓,111/05/23,3308,96.3,34.35,住宅大樓(11層含以上有電梯),26,十六層/十六層,房地(土地+建物),2房2廳2衛,0,住家用,121.5693458,25.0246847
臺北市信義區信義路五段９１巷１２弄１號二樓之１,111/05/23,1455,70.9,20.52,華廈(10層含以下有電梯),13,二層/七層,房地(土地+建物)+車位,1房0廳1衛,0,住家用,121.5715667,25.0337467
臺北市信義區基隆路二段１４９號十樓之５,111/05/23,3100,94.8,32.71,住宅大樓(11層含以上有電梯),8,十層/十五層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5549715,25.0262906
臺北市信義區吳興街１５６巷３４號,111/05/23,2178,104.2,20.9,公寓(5樓含以下無電梯),47,"一層,平台/四層",房地(土地+建物),1房2廳1衛,0,住家用,121.5602528,25.0284225
臺北市信義區莊敬路２８５號七樓,111/05/23,3000,78,38.48,華廈(10層含以下有電梯),41,七層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5630465,25.0288629
臺北市信義區吳興街２８４巷３９弄１５號三樓,111/05/22,1588,56.4,28.17,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5640525,25.0222046
臺北市信義區信義路五段１１５號十二樓之２,111/05/21,1850,110.9,25.98,住宅大樓(11層含以上有電梯),13,十二層/十九層,房地(土地+建物)+車位,1房1廳1衛,250,住家用,121.5736405,25.0336681
臺北市信義區忠孝東路五段７９０巷５９弄２３號三樓,111/05/21,1150,49.5,23.23,公寓(5樓含以下無電梯),45,"三層,陽臺/四層",房地(土地+建物),3房2廳1衛,0,住家用,121.5844273,25.0408263
臺北市信義區吳興街２６９巷５號三樓,111/05/20,1680,71.6,23.45,公寓(5樓含以下無電梯),48,"三層,陽臺/四層",房地(土地+建物),3房1廳1衛,0,住家用,121.564506,25.027246
臺北市信義區吳興街２８４巷８號五樓之１,111/05/20,3288,95,36.93,住宅大樓(11層含以上有電梯),8,五層/十一層,房地(土地+建物)+車位,2房2廳2衛,200,住家用,121.5637228,25.0245417
臺北市信義區松智路３１巷１０號,111/05/20,700,83.8,8.36,住宅大樓(11層含以上有電梯),24,一層/十三層,房地(土地+建物),3房2廳2衛,0,住家用,121.5660989,25.0308247
臺北市信義區松勇路５３巷１０號七樓,111/05/20,5068,92,55.08,華廈(10層含以下有電梯),24,七層/八層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.57088,25.0340505
臺北市信義區永吉路１２０巷２０號五樓之５,111/05/19,1740,81,21.49,華廈(10層含以下有電梯),15,五層/十層,房地(土地+建物)+車位,2房1廳1衛,160,住家用,121.5701616,25.044811
臺北市信義區莊敬路４０４巷３號,111/05/18,2250,108,20.84,公寓(5樓含以下無電梯),50,"一層,平台/四層",房地(土地+建物),2房2廳1衛,0,住家用,121.5659419,25.0270022
臺北市信義區松仁路２６０號四樓之２,111/05/18,2700,63.3,42.63,住宅大樓(11層含以上有電梯),26,四層/十六層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5694656,25.0243057
臺北市信義區忠孝東路五段７９０巷２４弄２０號四樓,111/05/18,700,72,9.72,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.582104,25.042108
臺北市信義區吳興街２８４巷８號十樓之２,111/05/17,3250,98.2,35.48,住宅大樓(11層含以上有電梯),8,十層/十一層,房地(土地+建物)+車位,2房2廳2衛,200,住家用,121.5638252,25.0246585
臺北市信義區福德街２６８巷３０弄１８號三樓,111/05/17,2150,72.6,29.62,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5863914,25.0402336
臺北市信義區虎林街１１６號三樓,111/05/17,1100,69.8,15.76,公寓(5樓含以下無電梯),51,三層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.5767408,25.0422103
臺北市信義區虎林街１１６號二樓,111/05/17,1100,69.8,15.76,公寓(5樓含以下無電梯),51,二層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.5767408,25.0422103
臺北市信義區松隆路１８３號二樓,111/05/16,2525,74.8,33.76,華廈(10層含以下有電梯),28,二層/七層,房地(土地+建物),2房2廳2衛,0,住家用,121.575645,25.048768
臺北市信義區吳興街６００巷７６弄１３號七樓,111/05/16,3080,69.3,44.46,華廈(10層含以下有電梯),5,七層/九層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.570685,25.0184159
臺北市信義區基隆路二段２２號十樓之６,111/05/15,1558,72.1,21.6,住宅大樓(11層含以上有電梯),42,十層/十二層,房地(土地+建物),1房2廳1衛,0,住家用,121.558629,25.0320716
臺北市信義區吳興街６００巷７６弄１０３號三樓,111/05/15,1600,56.7,28.23,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.569828,25.0179204
臺北市信義區基隆路二段１４９號五樓之２,111/05/15,3270,93.7,34.89,住宅大樓(11層含以上有電梯),8,五層/十五層,房地(土地+建物)+車位,1房2廳1衛,0,住家用,121.5551744,25.0262706
臺北市信義區大道路４９巷５號五樓,111/05/14,2320,74,31.37,公寓(5樓含以下無電梯),39,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.582478,25.041858
臺北市信義區忠孝東路五段４２３巷５弄２４號四樓之１,111/05/14,1063,92.8,11.45,華廈(10層含以下有電梯),23,四層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5745816,25.0419027
臺北市信義區吳興街６００巷１００弄１８之２號三樓,111/05/13,1530,57.5,26.61,住宅大樓(11層含以上有電梯),8,三層/十一層,房地(土地+建物)+車位,2房1廳2衛,0,住家用,121.5722247,25.0174084
