"地段位置或門牌","交易年月","總價","單價","總面積","型態","屋齡","樓別.樓高","交易標的","建物現況格局","車位總價","主要用途","lon","lat"
"臺北市南港區成福路１４９巷１０弄７號四樓","111/10/18",1100,39.5,27.82,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5886465,25.0417576
"臺北市南港區重陽路５７巷９６號二樓","111/10/16",1870,67.9,27.55,"華廈(10層含以下有電梯)",15,"二層/十層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.5956055,25.0589615
"臺北市南港區研究院路二段６１巷１７號九樓","111/10/14",4700,51.2,91.84,"住宅大樓(11層含以上有電梯)",9,"九層/十八層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6173242,25.0446571
"臺北市南港區市民大道八段５６９巷１０號","111/10/14",1044,41.7,25.07,"公寓(5樓含以下無電梯)",48,"一層,平台/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.6147039,25.0546708
"臺北市南港區重陽路１６６巷１６弄５號二樓","111/10/11",1320,61.9,21.34,"公寓(5樓含以下無電梯)",51,"二層/四層","房地(土地+建物)","2房2廳1衛",0,"住家用",121.6010067,25.0564177
"臺北市南港區南深路３３號七樓之１５","111/10/10",500,50.5,9.91,"華廈(10層含以下有電梯)",24,"七層/十層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.620535,25.03637
"臺北市南港區中坡北路４０巷７號三樓","111/10/10",1600,65.3,24.5,"公寓(5樓含以下無電梯)",45,"三層/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.5811648,25.0461982
"臺北市南港區福德街３３９巷３２號","111/10/07",1220,64.4,18.94,"公寓(5樓含以下無電梯)",47,"一層,平台/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5888886,25.0384211
"臺北市南港區南港路一段１３６巷６弄４之１號","111/10/06",1600,63,25.4,"公寓(5樓含以下無電梯)",44,"一層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6132473,25.0558122
"臺北市南港區園區街１９號五樓之３","111/10/05",3290,64.8,50.74,"住宅大樓(11層含以上有電梯)",16,"五層/十二層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6109772,25.0589217
"臺北市南港區重陽路２５號九樓","111/10/05",2848,105,32.55,"住宅大樓(11層含以上有電梯)",1,"九層/十四層","房地(土地+建物)+車位","1房1廳1衛",280,"住家用",121.595649,25.055487
"臺北市南港區成福路１６８號三樓之４","111/10/03",1138,55.2,20.62,"華廈(10層含以下有電梯)",27,"三層/六層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5875729,25.041596
"臺北市南港區八德路四段８７１號八樓之１","111/10/02",860,65,13.23,"住宅大樓(11層含以上有電梯)",27,"八層/十六層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5803267,25.0507016
"臺北市南港區東新街１６８巷１４號五樓","111/09/29",1700,80,21.26,"住宅大樓(11層含以上有電梯)",11,"五層/十一層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5898264,25.0460819
"臺北市南港區研究院路二段３５巷３１號","111/09/28",400,23.2,17.23,"公寓(5樓含以下無電梯)",46,"一層/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.616899,25.046415
"臺北市南港區研究院路一段１８號二樓","111/09/27",220,65.2,3.37,"公寓(5樓含以下無電梯)",44,"二層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6162317,25.0541378
"臺北市南港區經貿一路５９號五樓之３","111/09/26",920,84.1,10.94,"華廈(10層含以下有電梯)",13,"五層/九層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.6200424,25.0562545
"臺北市南港區東新街１３８號二樓","111/09/25",5150,75.6,72.93,"住宅大樓(11層含以上有電梯)",12,"二層/十五層","房地(土地+建物)+車位","4房2廳2衛",250,"住家用",121.589032,25.046413
"臺北市南港區富康街１巷１６弄２６號四樓","111/09/24",1700,79.8,21.3,"公寓(5樓含以下無電梯)",47,"四層,陽臺/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.6177909,25.053372
"臺北市南港區研究院路二段１８２巷７９弄１９號五樓","111/09/21",1150,50.4,22.83,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","3房3廳2衛",0,"住家用",121.614034,25.0372187
"臺北市南港區東新街８０巷１０弄１８號三樓","111/09/21",1900,51.2,37.08,"華廈(10層含以下有電梯)",38,"三層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.58651,25.0453787
"臺北市南港區興東街２９號四樓之１","111/09/21",2165,62.7,34.51,"華廈(10層含以下有電梯)",27,"四層/七層","房地(土地+建物)+車位","2房1廳1衛",0,"住家用",121.6125263,25.0558217
"臺北市南港區昆陽街１７１巷３弄９號三樓","111/09/20",1370,59.6,22.98,"公寓(5樓含以下無電梯)",47,"三層,陽臺/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5937003,25.0473109
"臺北市南港區重陽路１９號十樓","111/09/19",1780,112.7,15.79,"住宅大樓(11層含以上有電梯)",1,"十層/十四層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5955408,25.0554443
"臺北市南港區東新街１３６號七樓","111/09/18",3098,100.1,38.71,"住宅大樓(11層含以上有電梯)",12,"七層/十五層","房地(土地+建物)+車位","2房2廳1衛",250,"住家用",121.5890542,25.0464789
"臺北市南港區向陽路１６２巷２８號三樓之１","111/09/17",3450,79.5,43.37,"華廈(10層含以下有電梯)",19,"三層/九層","房地(土地+建物)+車位","3房2廳2衛",200,"住家用",121.5949229,25.0558197
"臺北市南港區新民街８１號三樓","111/09/16",1590,70.7,22.49,"公寓(5樓含以下無電梯)",47,"三層,陽臺/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6111361,25.0555795
"臺北市南港區南港路三段１０６巷５弄４號四樓","111/09/14",1400,52,26.94,"公寓(5樓含以下無電梯)",48,"四層,陽臺/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.589355,25.0540299
"臺北市南港區重陽路４７０號十二樓之３","111/09/13",6700,96.9,77.36,"住宅大樓(11層含以上有電梯)",12,"十二層/十五層","房地(土地+建物)+車位","3房2廳2衛",600,"住家用",121.6115425,25.0602868
"臺北市南港區興華路３０巷３０號三樓","111/09/13",2700,69,39.16,"住宅大樓(11層含以上有電梯)",33,"三層/十三層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6055176,25.0547157
"臺北市南港區東新街１４０號四樓","111/09/12",5228,74.2,74.56,"住宅大樓(11層含以上有電梯)",12,"四層/十五層","房地(土地+建物)+車位","4房2廳2衛",300,"住家用",121.589123,25.0463949
"臺北市南港區園區街３２號二樓之３","111/09/12",4710,79,59.6,"住宅大樓(11層含以上有電梯)",9,"二層/十一層","房地(土地+建物)+車位","4房2廳2衛",240,"住家用",121.612185,25.059321
"臺北市南港區昆陽街１００號四樓","111/09/12",1616,64.2,25.16,"公寓(5樓含以下無電梯)",49,"四層,陽臺/四層","房地(土地+建物)","3房0廳3衛",0,"住家用",121.5934991,25.0515892
"臺北市南港區經貿二路２４５號三樓之１","111/09/09",2800,78.8,35.54,"住宅大樓(11層含以上有電梯)",10,"三層/十三層","房地(土地+建物)+車位","1房1廳1衛",0,"住家用",121.6147522,25.0604981
"臺北市南港區經貿二路１５７巷３６弄１０１號三樓","111/09/05",2058,89.1,26.63,"住宅大樓(11層含以上有電梯)",9,"三層/十一層","房地(土地+建物)+車位","2房2廳1衛",180,"住家用",121.6149678,25.0619578
"臺北市南港區忠孝東路六段１３０號十二樓","111/09/03",1440,100.5,14.33,"住宅大樓(11層含以上有電梯)",12,"十二層/十四層","房地(土地+建物)+車位","1房1廳1衛",0,"住家用",121.58538,25.0479614
"臺北市南港區成福路１８７號六樓","111/09/03",2420,73.1,33.09,"住宅大樓(11層含以上有電梯)",27,"六層,電梯樓梯間/十八層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.58865,25.040851
"臺北市南港區玉成街８３號十一樓之１","111/09/02",2149,24.2,88.65,"住宅大樓(11層含以上有電梯)",18,"十一層/十七層","房地(土地+建物)+車位","4房2廳3衛",0,"住家用",121.5819063,25.0482095
"臺北市南港區經貿二路２５５巷７號十一樓","111/09/02",3400,68.6,49.57,"住宅大樓(11層含以上有電梯)",12,"十一層/十三層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.6143852,25.0617646
"臺北市南港區南港路二段２１２巷１弄８號三樓","111/09/01",1500,62.1,24.14,"公寓(5樓含以下無電梯)",53,"三層/五層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.5992547,25.0537892
"臺北市南港區忠孝東路六段１３０號八樓之２","111/08/31",1128,112.1,10.06,"住宅大樓(11層含以上有電梯)",12,"八層/十四層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.58538,25.0479614
"臺北市南港區舊莊街一段２５０號三樓","111/08/28",1250,33.7,37.13,"公寓(5樓含以下無電梯)",41,"三層/五層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.6231803,25.0376808
"臺北市南港區忠孝東路七段６１７號四樓","111/08/28",1265,60.4,20.95,"公寓(5樓含以下無電梯)",41,"四層/五層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.615416,25.0532841
"臺北市南港區向陽路１６２巷９７號二樓","111/08/28",2948,76.1,38.73,"華廈(10層含以下有電梯)",18,"二層/九層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5970798,25.056992
"臺北市南港區成福路７４巷８號三樓之１","111/08/27",1815,96,18.91,"華廈(10層含以下有電梯)",5,"三層/七層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.586309,25.0439655
"臺北市南港區成福路１９４巷６號二樓之２","111/08/26",1760,73.6,27.62,"華廈(10層含以下有電梯)",8,"二層/九層","房地(土地+建物)+車位","2房1廳1衛",250,"住家用",121.587888,25.040736
"臺北市南港區重陽路１６６巷１０弄２１號三樓","111/08/25",1292.8,62.4,20.72,"公寓(5樓含以下無電梯)",50,"三層/四層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.6002592,25.0564287
"臺北市南港區舊莊街二段１巷１０號六樓","111/08/24",1560,46.7,33.38,"華廈(10層含以下有電梯)",28,"六層/七層","房地(土地+建物)","3房1廳2衛",0,"住家用",121.6238968,25.0378652
"臺北市南港區舊莊街一段２１２巷１６號五樓","111/08/23",1330,46,28.91,"華廈(10層含以下有電梯)",6,"五層/五層","房地(土地+建物)+車位","1房1廳2衛",0,"住家用",121.6220688,25.038346
"臺北市南港區福德街４４７號十七樓","111/08/23",2800,53,52.86,"住宅大樓(11層含以上有電梯)",24,"十七層/十八層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.5929923,25.039423
"臺北市南港區福德街３３９巷７弄４號三樓","111/08/22",300,31.8,9.43,"公寓(5樓含以下無電梯)",45,"三層/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5897057,25.0380925
"臺北市南港區富康街４９巷３號二樓","111/08/21",1445,65.6,22.04,"公寓(5樓含以下無電梯)",45,"二層/四層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.6172984,25.0528504
"臺北市南港區重陽路３２８號十二樓","111/08/21",4100,98.9,53.03,"住宅大樓(11層含以上有電梯)",2,"十二層/十三層","房地(土地+建物)+車位","3房2廳2衛",300,"住家用",121.6061728,25.0579117
"臺北市南港區重陽路３１號二樓","111/08/20",5038,114.1,49.32,"住宅大樓(11層含以上有電梯)",1,"二層/十四層","房地(土地+建物)+車位","3房2廳2衛",260,"住家用",121.5957571,25.0555297
"臺北市南港區成福路２０７巷３號二樓","111/08/18",1530,54.1,28.29,"公寓(5樓含以下無電梯)",44,"二層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5891735,25.0401912
"臺北市南港區重陽路１２５巷３６弄１０號四樓","111/08/17",1210,71.1,17.02,"華廈(10層含以下有電梯)",15,"四層/八層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.5971024,25.0574592
"臺北市南港區研究院路一段１５１巷６號","111/08/15",1223,45,27.18,"華廈(10層含以下有電梯)",45,"一層/七層","房地(土地+建物)","5房1廳2衛",0,"住家用",121.6159727,25.0504089
"臺北市南港區重陽路５７巷６３號八樓","111/08/15",3950,86.3,55.55,"華廈(10層含以下有電梯)",15,"八層/八層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.5960723,25.0578415
"臺北市南港區舊莊街一段９１巷１８號四樓","111/08/14",2458,52.9,46.47,"華廈(10層含以下有電梯)",32,"四層/八層","房地(土地+建物)+車位","3房2廳2衛",150,"住家用",121.6198978,25.0416721
"臺北市南港區園區街４２號五樓之２","111/08/14",3143,97.7,39.86,"住宅大樓(11層含以上有電梯)",11,"五層/十二層","房地(土地+建物)+車位","2房2廳1衛",250,"住家用",121.6122805,25.059264
"臺北市南港區南港路一段１７１巷１之７號","111/08/12",1880,0,13.57,"透天厝",61,"全/一層","房地(土地+建物)","0房1廳1衛",0,"住家用",121.6131851,25.0547433
"臺北市南港區重陽路２７號六樓","111/08/11",5250,107,54.92,"住宅大樓(11層含以上有電梯)",1,"六層/十四層","房地(土地+建物)+車位","3房2廳2衛",240,"住家用",121.595685,25.0555012
"臺北市南港區經貿二路１５７巷３６弄８８號五樓之３","111/08/11",1402,77,21.6,"華廈(10層含以下有電梯)",14,"五層/七層","房地(土地+建物)+車位","2房1廳1衛",150,"住家用",121.6148424,25.0617432
"臺北市南港區園區街１９號十二樓","111/08/09",2328,79.2,29.38,"住宅大樓(11層含以上有電梯)",16,"十二層/十二層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6109772,25.0589217
"臺北市南港區忠孝東路六段７０巷５弄３５號六樓","111/08/09",495,63,7.86,"華廈(10層含以下有電梯)",38,"六層/七層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.584759,25.046574
"臺北市南港區經貿二路１５７巷３６弄１１２號十四樓","111/08/08",5750,73.3,99.23,"住宅大樓(11層含以上有電梯)",8,"十四層/二十一層","房地(土地+建物)+車位","4房2廳2衛",480,"住家用",121.6139786,25.0623014
"臺北市南港區興東街７號四樓","111/08/07",2480,66.3,37.4,"華廈(10層含以下有電梯)",27,"四層/七層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.61281,25.0557378
"臺北市南港區南深路２１巷５號三樓","111/08/07",1150,42.9,26.83,"公寓(5樓含以下無電梯)",41,"三層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6214783,25.0380817
"臺北市南港區興中路６８巷８號十五樓","111/08/07",4750,88.6,71.37,"住宅大樓(11層含以上有電梯)",5,"十五層/二十四層","房地(土地+建物)+車位","4房2廳2衛",500,"住家用",121.6064545,25.0568559
"臺北市南港區玉成街１９０巷５號三樓","111/08/06",2138,66.6,32.08,"公寓(5樓含以下無電梯)",39,"三層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5847915,25.0435695
"臺北市南港區經貿二路２３５巷３２號八樓","111/08/05",3250,91,35.73,"華廈(10層含以下有電梯)",8,"八層/十層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.6149902,25.0614635
"臺北市南港區研究院路二段１８２巷７８弄１號四樓","111/08/05",1180,44.2,26.67,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.6139412,25.0364905
"臺北市南港區重陽路１１號十一樓","111/08/02",2100,115.4,24.21,"住宅大樓(11層含以上有電梯)",1,"十一層/十四層","房地(土地+建物)+車位","1房1廳1衛",240,"住家用",121.5955048,25.05543
"臺北市南港區東新街７７巷４弄８號二樓","111/08/02",1100,49.3,22.31,"公寓(5樓含以下無電梯)",51,"二層/三層","房地(土地+建物)","3房1廳1衛",0,"住家用",121.5882174,25.0468816
"臺北市南港區南港路二段８６巷９弄７號二樓","111/08/02",380,63.2,6.01,"公寓(5樓含以下無電梯)",38,"二層/五層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.6035764,25.0552106
"臺北市南港區重陽路５７巷２號八樓之２","111/07/31",3561,69.6,51.17,"住宅大樓(11層含以上有電梯)",17,"八層/十一層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.5962469,25.0557841
"臺北市南港區研究院路三段２巷１８號七樓","111/07/30",1600,32.9,48.58,"華廈(10層含以下有電梯)",19,"七層/九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6165001,25.0361942
"臺北市南港區南港路二段３８巷３７號六樓","111/07/30",3675,90.3,40.68,"住宅大樓(11層含以上有電梯)",14,"六層/十二層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6049266,25.0557469
"臺北市南港區成福路１９４巷６號七樓之３","111/07/30",1650,76.5,21.57,"華廈(10層含以下有電梯)",8,"七層/九層","房地(土地+建物)+車位","1房1廳1衛",180,"住家用",121.587888,25.040736
"臺北市南港區福德街３０９巷３９號四樓","111/07/29",1780,61,29.18,"公寓(5樓含以下無電梯)",46,"四層,陽臺/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5886787,25.0392386
"臺北市南港區成福路１７１巷４０弄１０之１號二樓","111/07/28",1560,59.1,26.4,"公寓(5樓含以下無電梯)",38,"二層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.5894836,25.0412136
"臺北市南港區舊莊街一段９１巷１２號三樓","111/07/27",2600,50.5,51.45,"華廈(10層含以下有電梯)",32,"三層/八層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.619693,25.0414961
"臺北市南港區南深路１５號四樓之１","111/07/27",1100,46.6,22.91,"華廈(10層含以下有電梯)",12,"四層/九層","房地(土地+建物)+車位","0房2廳1衛",150,"住家用",121.6215209,25.0385657
"臺北市南港區中坡南路３１巷８號四樓","111/07/27",2700,94,28.73,"華廈(10層含以下有電梯)",2,"四層/六層","房地(土地+建物)","2房1廳1衛",0,"住家用",121.5835026,25.0435364
"臺北市南港區研究院路三段５號五樓之１","111/07/27",3302,41.1,80.33,"華廈(10層含以下有電梯)",12,"五層/五層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.6168663,25.0357569
"臺北市南港區舊莊街一段２１２巷１２號四樓","111/07/25",1348,47.5,28.39,"華廈(10層含以下有電梯)",6,"四層/五層","房地(土地+建物)+車位","1房1廳2衛",0,"住家用",121.6221493,25.0382186
"臺北市南港區東明街１巷３號四樓之２","111/07/25",1000,66.7,14.99,"公寓(5樓含以下無電梯)",46,"四層,陽臺/四層","房地(土地+建物)","1房1廳1衛",0,"住家用",121.6051394,25.0564396
"臺北市南港區東明街１２０號","111/07/25",2300,90.8,25.33,"公寓(5樓含以下無電梯)",48,"一層,平台/三層","房地(土地+建物)","4房2廳1衛",0,"住家用",121.6006706,25.0544398
"臺北市南港區南港路二段１５８號十七樓","111/07/24",3400,70.4,48.31,"住宅大樓(11層含以上有電梯)",26,"十七層/十九層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5999652,25.0538401
"臺北市南港區研究院路一段９９號八樓之１","111/07/23",2818,64.3,43.81,"住宅大樓(11層含以上有電梯)",24,"八層,電梯樓梯間/十八層","房地(土地+建物)+車位","3房2廳2衛",250,"住家用",121.6163462,25.0523196
"臺北市南港區向陽路１９６巷８號五樓之１","111/07/23",2600,75.1,34.64,"住宅大樓(11層含以上有電梯)",13,"五層/十二層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.5940015,25.056385
"臺北市南港區玉成街５２巷１０號","111/07/22",2000,80.9,24.74,"公寓(5樓含以下無電梯)",43,"一層/四層","房地(土地+建物)","0房1廳1衛",0,"住家用",121.581103,25.0478039
"臺北市南港區重陽路１２５巷３６弄１０號六樓之７","111/07/21",1980,62.4,31.75,"華廈(10層含以下有電梯)",15,"六層/八層","房地(土地+建物)+車位","2房2廳2衛",0,"住家用",121.5971024,25.0574592
"臺北市南港區玉成街２０１巷４弄９號三樓","111/07/21",1650,76.2,21.67,"公寓(5樓含以下無電梯)",46,"三層,陽臺/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5854907,25.0442539
"臺北市南港區研究院路一段１０１巷１６弄２號七樓","111/07/20",2550,80.1,32.59,"華廈(10層含以下有電梯)",10,"七層/十層","房地(土地+建物)+車位","1房2廳1衛",180,"住家用",121.6166089,25.0516502
"臺北市南港區三重路４１巷３５號十一樓","111/07/19",5600,70.1,94.45,"住宅大樓(11層含以上有電梯)",11,"十一層/十三層","房地(土地+建物)+車位","4房2廳2衛",500,"住家用",121.612955,25.0603218
"臺北市南港區南港路一段１８８之１號","111/07/19",2388,88.5,26.98,"公寓(5樓含以下無電梯)",42,"一層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.611305,25.0553252
"臺北市南港區研究院路二段１８２巷７８弄４號二樓","111/07/19",1150,37.4,30.73,"公寓(5樓含以下無電梯)",38,"二層/五層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6140505,25.0363607
"臺北市南港區南港路二段３８巷２４號十一樓","111/07/18",5750,97.7,70.61,"住宅大樓(11層含以上有電梯)",13,"十一層/十四層","房地(土地+建物)+車位","4房2廳2衛",250,"住家用",121.6053905,25.0542817
"臺北市南港區經貿二路２３５巷３０號四樓","111/07/17",2488,95,27.85,"華廈(10層含以下有電梯)",8,"四層/十層","房地(土地+建物)+車位","1房2廳1衛",200,"住家用",121.6149822,25.0614538
"臺北市南港區研究院路三段６８巷３０號三樓","111/07/16",1160,39.4,29.42,"公寓(5樓含以下無電梯)",41,"三層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.613748,25.0355919
"臺北市南港區舊莊街一段２６５號二樓之２","111/07/16",906,54.1,16.76,"華廈(10層含以下有電梯)",5,"二層/七層","房地(土地+建物)","0房1廳1衛",0,"住家用",121.6237031,25.0374421
"臺北市南港區研究院路二段７０巷４７弄４號","111/07/15",2600,66,39.39,"公寓(5樓含以下無電梯)",38,"一層/五層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.613004,25.045799
"臺北市南港區南港路一段１８８之１號","111/07/15",1000,74.1,13.49,"公寓(5樓含以下無電梯)",42,"一層/五層","房地(土地+建物)","3房1廳2衛",0,"住家用",121.611305,25.0553252
"臺北市南港區研究院路二段６１巷３弄２２號","111/07/14",2400,64.5,37.22,"公寓(5樓含以下無電梯)",44,"一層/四層","房地(土地+建物)","4房2廳2衛",0,"住家用",121.618215,25.0438882
"臺北市南港區忠孝東路六段２１２巷１弄９號三樓","111/07/14",1650,52,31.72,"公寓(5樓含以下無電梯)",42,"三層/四層","房地(土地+建物)","3房2廳1衛",0,"住家用",121.5878127,25.0485708
"臺北市南港區松河街７７０號五樓","111/07/14",2318,62.1,37.32,"華廈(10層含以下有電梯)",13,"五層/七層","房地(土地+建物)+車位","2房2廳1衛",0,"住家用",121.6116762,25.0613637
"臺北市南港區研究院路二段１８２巷５７弄１３號三樓","111/07/13",1250,42.1,29.7,"公寓(5樓含以下無電梯)",44,"三層/四層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.614393,25.0371176
"臺北市南港區重陽路５４７號九樓","111/07/12",4690,71.8,82.46,"住宅大樓(11層含以上有電梯)",11,"九層/十一層","房地(土地+建物)+車位","3房2廳2衛",500,"住家用",121.6137578,25.0630403
"臺北市南港區東新街９６號十四樓之２","111/07/12",4550,91.9,49.53,"住宅大樓(11層含以上有電梯)",11,"十四層/十五層","房地(土地+建物)+車位","3房2廳2衛",0,"住家用",121.5874867,25.0463354
"臺北市南港區忠孝東路六段９２號十三樓","111/07/12",6680,90.9,87.29,"住宅大樓(11層含以上有電梯)",7,"十三層/十六層","房地(土地+建物)+車位","3房2廳2衛",600,"住家用",121.5842783,25.0470226
"臺北市南港區向陽路２５８巷３５號五樓","111/07/12",4600,77.4,66.45,"華廈(10層含以下有電梯)",15,"五層/八層","房地(土地+建物)+車位","4房2廳2衛",250,"住家用",121.5944458,25.0584704
"臺北市南港區經貿一路５９號三樓之３","111/07/11",1050,63.3,16.58,"華廈(10層含以下有電梯)",13,"三層/九層","房地(土地+建物)+車位","1房1廳1衛",0,"住家用",121.6200424,25.0562545
"臺北市南港區經貿二路１５７巷３６弄１０７號五樓之３","111/07/11",2230,78.7,28.32,"華廈(10層含以下有電梯)",13,"五層/七層","房地(土地+建物)","3房2廳2衛",0,"住家用",121.6148539,25.0620277
