"地段位置或門牌","交易年月","總價","單價","總面積","型態","屋齡","樓別.樓高","交易標的","建物現況格局","車位總價","主要用途","lon","lat"
"臺北市松山區延壽街４０巷４號三樓","111/10/26",600,50.8,11.8,"華廈(10層含以下有電梯)",31,"三層/六層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5675739,25.0568074
"臺北市松山區延壽街３５６巷４弄４號五樓","111/10/16",1965,71.6,27.45,"公寓(5樓含以下無電梯)",44,"五層/五層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5588295,25.0558244
"臺北市松山區八德路四段６３６號十樓之１","111/10/13",1915,99.2,19.3,"住宅大樓(11層含以上有電梯)",9,"十層/十三層","房地(土地+建物)+車位","1房1廳1衛","0","住家用",121.5746776,25.0498065
"臺北市松山區光復北路６８號十一樓之１","111/10/13",2116,80,26.45,"住宅大樓(11層含以上有電梯)",38,"十一層/十二層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5576487,25.0500905
"臺北市松山區民生東路四段９７巷２弄２５號三樓","111/10/12",2500,77.7,32.19,"公寓(5樓含以下無電梯)",55,"三層/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.553545,25.058673
"臺北市松山區五常街２８１巷３號四樓","111/10/07",720,31,23.26,"公寓(5樓含以下無電梯)",49,"四層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.545195,25.0645903
"臺北市松山區八德路三段９９巷８號四樓","111/10/06",3240,78,41.56,"公寓(5樓含以下無電梯)",52,"四層/四層","房地(土地+建物)","5房1廳5衛","0","住家用",121.5534876,25.0488449
"臺北市松山區民生東路五段１５１號九樓之１６","111/10/04",2000,85.5,23.4,"住宅大樓(11層含以上有電梯)",40,"九層/十五層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5621851,25.059107
"臺北市松山區寶清街２１號七樓之４","111/10/01",1530,63,24.28,"住宅大樓(11層含以上有電梯)",33,"七層/十一層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5689631,25.0501746
"臺北市松山區健康路３３５號二樓","111/10/01",2638,62.2,42.41,"住宅大樓(11層含以上有電梯)",23,"二層/十二層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5677907,25.054551
"臺北市松山區民生東路五段１７０號九樓","111/09/30",2900,80.9,35.86,"住宅大樓(11層含以上有電梯)",43,"九層/十五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.56277300000001,25.058306
"臺北市松山區健康路２３號十樓","111/09/29",4370,79.7,54.81,"住宅大樓(11層含以上有電梯)",25,"十層/十三層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.5534572,25.0535563
"臺北市松山區三民路２９巷３號十一樓之２","111/09/28",5388,85.9,62.7,"住宅大樓(11層含以上有電梯)",18,"十一層/十三層","房地(土地+建物)+車位","4房2廳2衛","0","住家用",121.5630181,25.0544555
"臺北市松山區延壽街４４０號三樓","111/09/27",3536,88.7,39.88,"公寓(5樓含以下無電梯)",44,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5557835,25.0561539
"臺北市松山區復興北路２０７號十四樓之２","111/09/27",2000,63.6,31.44,"住宅大樓(11層含以上有電梯)",37,"十四層/十四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5444179,25.0562925
"臺北市松山區民生東路五段１４６號四樓","111/09/26",1200,26.5,45.37,"住宅大樓(11層含以上有電梯)",42,"四層/十二層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5620303,25.0584727
"臺北市松山區八德路四段２４５巷３２弄３５號二樓之３","111/09/26",1310,70,18.71,"華廈(10層含以下有電梯)",31,"二層/七層","房地(土地+建物)","1房1廳2衛","0","住家用",121.5634915,25.049847
"臺北市松山區民族東路６８５之１號","111/09/25",3000,66.8,44.91,"華廈(10層含以下有電梯)",41,"一層/七層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5481423,25.0635532
"臺北市松山區敦化北路４巷３１號三樓之４","111/09/24",1550,91.2,16.99,"華廈(10層含以下有電梯)",52,"三層,露台/七層","房地(土地+建物)","2房1廳1衛","0","住家用",121.5455589,25.0500981
"臺北市松山區光復北路２３０巷２９號六樓","111/09/22",3626,86.6,41.85,"住宅大樓(11層含以上有電梯)",20,"六層/十八層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5542196,25.056009800000002
"臺北市松山區民族東路６６６號二樓","111/09/22",1875,63.5,29.52,"公寓(5樓含以下無電梯)",51,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.546296,25.0648435
"臺北市松山區新東街２９號六樓","111/09/21",3350,68.5,48.88,"華廈(10層含以下有電梯)",41,"六層/七層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.565587,25.0586859
"臺北市松山區敦化北路４巷３１號四樓之４","111/09/21",1200,77.6,15.47,"華廈(10層含以下有電梯)",52,"四層,露台/七層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5455589,25.0500981
"臺北市松山區寶清街３４號七樓","111/09/20",2650,66.1,40.12,"華廈(10層含以下有電梯)",38,"七層/七層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5677319,25.0526985
"臺北市松山區三民路４３巷１０號八樓","111/09/20",5150,85.4,60.33,"住宅大樓(11層含以上有電梯)",16,"八層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.560883,25.056409
"臺北市松山區民權東路五段８號三樓","111/09/20",1350,65.6,20.57,"公寓(5樓含以下無電梯)",47,"三層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5633828,25.0627102
"臺北市松山區敦化南路一段１００巷５１號二樓","111/09/18",2800,96.8,28.92,"華廈(10層含以下有電梯)",39,"二層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5469664,25.0460963
"臺北市松山區民生東路五段１３７巷６弄４３號四樓","111/09/18",2370,81.4,29.13,"公寓(5樓含以下無電梯)",51,"四層,陽臺/四層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5630591,25.0604978
"臺北市松山區八德路二段３６６巷２３號三樓","111/09/17",2250,81.8,27.5,"公寓(5樓含以下無電梯)",52,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5460587,25.0469836
"臺北市松山區光復北路３號九樓","111/09/16",2700,65.7,41.09,"住宅大樓(11層含以上有電梯)",34,"九層/十二層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5580315,25.0486226
"臺北市松山區寶清街１８之５號二樓","111/09/15",1152,52,22.17,"公寓(5樓含以下無電梯)",48,"二層,陽臺/四層","房地(土地+建物)","2房1廳1衛","0","住家用",121.568567,25.0503339
"臺北市松山區南京東路五段４１５號五樓之５","111/09/12",1410,78.6,17.95,"住宅大樓(11層含以上有電梯)",5,"五層/十二層","房地(土地+建物)","2房1廳1衛","0","住家用",121.5706214,25.0517043
"臺北市松山區敦化北路１４５巷２３弄３號二樓之２","111/09/12",2900,133.3,21.75,"華廈(10層含以下有電梯)",1,"二層/七層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5502681,25.0533503
"臺北市松山區民生東路五段２５７號四樓","111/09/12",950,87.8,10.82,"華廈(10層含以下有電梯)",16,"四層/八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.568677,25.059455
"臺北市松山區民生東路五段１３７巷２之１號四樓","111/09/11",2360,69.5,33.98,"公寓(5樓含以下無電梯)",45,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5616249,25.0590597
"臺北市松山區光復南路５８巷２號三樓","111/09/11",6810,104.4,83.09,"住宅大樓(11層含以上有電梯)",10,"三層/十二層","房地(土地+建物)+車位","4房2廳2衛","600","住家用",121.5570474,25.0455124
"臺北市松山區民生東路四段１１２巷７弄１９號六樓","111/09/10",3200,85.6,37.37,"華廈(10層含以下有電梯)",42,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5552748,25.0567242
"臺北市松山區八德路二段３４８號二樓之８","111/09/09",1615,112.5,14.36,"住宅大樓(11層含以上有電梯)",14,"二層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.545363,25.0476012
"臺北市松山區三民路１３６巷３８號五樓","111/09/09",1005,78.9,12.74,"華廈(10層含以下有電梯)",50,"五層/六層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5638911,25.0604367
"臺北市松山區民生東路四段７５巷５弄５號八樓","111/09/09",1030,115.4,8.92,"華廈(10層含以下有電梯)",14,"八層/八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5510342,25.058731
"臺北市松山區敦化北路２４４巷３１號五樓","111/09/08",3960,82.3,48.1,"華廈(10層含以下有電梯)",43,"五層/七層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5478233,25.0610089
"臺北市松山區延壽街３３０巷７弄１２號四樓","111/09/07",3380,81,41.7,"華廈(10層含以下有電梯)",30,"四層/七層","房地(土地+建物)+車位","2房2廳1衛","0","住家用",121.5615243,25.0552793
"臺北市松山區南京東路五段２３９號五樓之７","111/09/07",1470,87.7,16.77,"住宅大樓(11層含以上有電梯)",13,"五層/十八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區八德路三段１６５號三樓之３","111/09/07",3503,130,26.94,"住宅大樓(11層含以上有電梯)",4,"三層/十五層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5553172,25.0481771
"臺北市松山區富錦街４８９號四樓","111/09/06",3000,63.1,47.54,"公寓(5樓含以下無電梯)",49,"四層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5636437,25.0610681
"臺北市松山區八德路四段４４５號四樓之３","111/09/05",846,79.9,10.59,"住宅大樓(11層含以上有電梯)",15,"四層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.57042,25.049921
"臺北市松山區富錦街５８１巷１５號三樓","111/09/05",2270,67.9,33.45,"公寓(5樓含以下無電梯)",52,"三層/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.566467,25.062663
"臺北市松山區南京東路三段３０３巷１４弄７號","111/09/04",2900,86.1,33.68,"華廈(10層含以下有電梯)",38,"一層/七層","房地(土地+建物)","4房2廳2衛","0","住家用",121.547158,25.0536956
"臺北市松山區敦化北路１４５巷２３弄５號二樓","111/09/04",2900,133.3,21.75,"華廈(10層含以下有電梯)",1,"二層/七層","房地(土地+建物)","1房1廳1衛","0","住家用",121.550351,25.0530168
"臺北市松山區八德路四段４４５號五樓之９","111/09/03",980,86.1,11.38,"住宅大樓(11層含以上有電梯)",15,"五層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.57042,25.049921
"臺北市松山區光復北路１８２號十樓","111/09/03",4528,74.7,60.63,"住宅大樓(11層含以上有電梯)",25,"十層/十五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.556126,25.0538312
"臺北市松山區三民路２９巷１號十一樓之２","111/09/02",5100,80.3,63.53,"住宅大樓(11層含以上有電梯)",18,"十一層/十四層","房地(土地+建物)+車位","4房2廳2衛","300","住家用",121.5633499,25.0546349
"臺北市松山區八德路三段１２巷５７弄３９之２號四樓","111/09/02",244,27.5,8.88,"華廈(10層含以下有電梯)",37,"四層/六層","房地(土地+建物)","3房1廳2衛","0","住家用",121.5522626,25.0453921
"臺北市松山區撫遠街４０１巷１８號二樓","111/09/02",1700,62.6,27.15,"公寓(5樓含以下無電梯)",47,"二層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5666216,25.065817
"臺北市松山區民生東路三段１１３巷７弄１７號三樓","111/09/01",700,28,25.04,"華廈(10層含以下有電梯)",43,"三層/七層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5471943,25.0585176
"臺北市松山區南京東路五段１２３巷１弄６號","111/09/01",4276,118.1,36.21,"公寓(5樓含以下無電梯)",50,"一層/四層","房地(土地+建物)","0房1廳1衛","0","住家用",121.5603465,25.0520383
"臺北市松山區三民路４３巷６號十二樓之３","111/08/31",4800,78.9,60.83,"住宅大樓(11層含以上有電梯)",16,"十二層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.5615961,25.056401
"臺北市松山區光復北路１９０巷１６號七樓","111/08/31",4388,69.2,63.42,"住宅大樓(11層含以上有電梯)",25,"七層/十二層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5553612,25.0544134
"臺北市松山區三民路１０７巷７號五樓之１８","111/08/31",2150,83.4,25.79,"華廈(10層含以下有電梯)",45,"五層/七層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5631196,25.0577175
"臺北市松山區富錦街５２２號二樓","111/08/30",1744,85.1,20.5,"公寓(5樓含以下無電梯)",51,"二層,陽臺/四層","房地(土地+建物)","2房1廳1衛","0","住家用",121.5651619,25.0609618
"臺北市松山區民權東路三段１０３巷１號之１","111/08/30",2288,74.1,30.9,"住宅大樓(11層含以上有電梯)",37,"一層/十四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5451054,25.0624638
"臺北市松山區八德路四段７６５號十一樓之１３","111/08/30",1075,82.7,13,"住宅大樓(11層含以上有電梯)",25,"十一層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5779685,25.0512008
"臺北市松山區民生東路五段２７之１號五樓","111/08/28",1940,108,17.97,"華廈(10層含以下有電梯)",5,"五層/七層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5563347,25.0585926
"臺北市松山區三民路３５巷３號七樓之２","111/08/28",4860,75.7,64.19,"住宅大樓(11層含以上有電梯)",18,"七層/十三層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5630898,25.0551312
"臺北市松山區三民路３５巷５號十樓之２","111/08/28",5050,74.3,67.99,"住宅大樓(11層含以上有電梯)",18,"十層/十三層","房地(土地+建物)+車位","4房1廳2衛","0","住家用",121.5627109,25.0553278
"臺北市松山區延壽街３３２號三樓之３","111/08/27",5450,85.2,63.99,"住宅大樓(11層含以上有電梯)",13,"三層/十一層","房地(土地+建物)+車位","4房2廳2衛","0","住家用",121.5598313,25.0564785
"臺北市松山區敦化北路１９９巷１６弄１０號四樓","111/08/25",2500,67.5,37.04,"華廈(10層含以下有電梯)",36,"四層/七層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5507631,25.056166
"臺北市松山區八德路四段２４５巷３２弄２２號五樓","111/08/24",2400,57.3,41.9,"華廈(10層含以下有電梯)",31,"五層/八層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5635451,25.0499954
"臺北市松山區饒河街１９９號九樓之１","111/08/24",450,21.1,21.29,"住宅大樓(11層含以上有電梯)",4,"九層/十八層","房地(土地+建物)","3房1廳2衛","0","住家用",121.5761896,25.0508034
"臺北市松山區健康路１５巷３４號二樓","111/08/23",3488,78.7,44.32,"住宅大樓(11層含以上有電梯)",21,"二層/十二層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5529214,25.0549509
"臺北市松山區三民路８０巷３號六樓之１","111/08/23",5300,78.4,67.63,"住宅大樓(11層含以上有電梯)",18,"六層/十四層","房地(土地+建物)+車位","4房2廳2衛","0","住家用",121.5640218,25.056607
"臺北市松山區八德路四段６２６號十一樓","111/08/23",1300,46.8,27.79,"住宅大樓(11層含以上有電梯)",27,"十一層/十一層","房地(土地+建物)+車位","1房1廳1衛","0","住家用",121.5741697,25.0498049
"臺北市松山區三民路１０７巷２０號三樓","111/08/23",2500,83,30.13,"公寓(5樓含以下無電梯)",49,"三層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5624585,25.0577031
"臺北市松山區南京東路五段２３９號十五樓之１８","111/08/22",1520,90.2,16.84,"住宅大樓(11層含以上有電梯)",13,"十五層/十八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區健康路１７２號十二樓","111/08/22",630,16.5,38.15,"住宅大樓(11層含以上有電梯)",44,"十二層/十三層","房地(土地+建物)","3房2廳2衛","0","住家用",121.558344,25.0533219
"臺北市松山區民生東路五段６９巷４弄５號三樓","111/08/22",3760,78.6,47.86,"公寓(5樓含以下無電梯)",55,"三層/四層","房地(土地+建物)","5房3廳2衛","0","住家用",121.5584847,25.0600497
"臺北市松山區南京東路五段２５０巷２弄２１號四樓","111/08/22",2450,68.5,35.76,"華廈(10層含以下有電梯)",48,"四層,陽臺/六層","房地(土地+建物)","3房2廳2衛","0","住家用",121.567373,25.0508053
"臺北市松山區八德路三段１２巷６３弄１３號二樓","111/08/21",2000,84.2,23.75,"公寓(5樓含以下無電梯)",57,"二層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5512186,25.0450959
"臺北市松山區八德路二段３４８號六樓之１","111/08/21",2700,109.6,28.44,"住宅大樓(11層含以上有電梯)",14,"六層/十四層","房地(土地+建物)+車位","2房2廳1衛","180","住家用",121.545363,25.0476012
"臺北市松山區饒河街１９９號四樓之６","111/08/20",2760,75.2,36.72,"住宅大樓(11層含以上有電梯)",4,"四層/十八層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5761896,25.0508034
"臺北市松山區民生東路五段６９巷２９弄２號四樓","111/08/20",3928,79.5,49.43,"華廈(10層含以下有電梯)",44,"四層/五層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5580321,25.0600735
"臺北市松山區健康路３２５巷２５弄２０號九樓","111/08/20",5868,101.7,66.82,"住宅大樓(11層含以上有電梯)",1,"九層/十三層","房地(土地+建物)+車位","4房2廳2衛","300","住家用",121.5662623,25.05636
"臺北市松山區南京東路五段２５１巷２２弄４號四樓","111/08/18",2200,72.5,30.35,"公寓(5樓含以下無電梯)",41,"四層/五層","房地(土地+建物)","5房1廳5衛","0","住家用",121.5650081,25.0521045
"臺北市松山區南京東路五段２５０巷３６弄１９之１號","111/08/18",2150,83.5,25.75,"華廈(10層含以下有電梯)",45,"一層/六層","房地(土地+建物)","2房1廳2衛","0","住家用",121.5671355,25.0497674
"臺北市松山區光復南路６０號二樓","111/08/17",7900,73.7,130.89,"住宅大樓(11層含以上有電梯)",10,"二層/十三層","房地(土地+建物)+車位","4房2廳3衛","1,020","住家用",121.5575825,25.0455626
"臺北市松山區三民路１８號九樓之２","111/08/17",3607,89.1,40.5,"住宅大樓(11層含以上有電梯)",8,"九層/十一層","房地(土地+建物)+車位","2房2廳1衛","0","住家用",121.5639624,25.0526141
"臺北市松山區八德路四段４４５號五樓之８","111/08/17",990,85,11.65,"住宅大樓(11層含以上有電梯)",15,"五層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.57042,25.049921
"臺北市松山區復興北路４２７巷２５號四樓之３","111/08/16",1010,90,13.03,"住宅大樓(11層含以上有電梯)",14,"四層/十一層","房地(土地+建物)+車位","1房1廳1衛","150","住家用",121.546456,25.0634336
"臺北市松山區民生東路五段１３７巷６弄３７號二樓","111/08/16",1740,59.7,29.13,"公寓(5樓含以下無電梯)",51,"二層,陽臺/四層","房地(土地+建物)","3房1廳2衛","0","住家用",121.5627727,25.0604752
"臺北市松山區寶清街１０３之６號十一樓","111/08/15",3250,80.3,40.47,"住宅大樓(11層含以上有電梯)",5,"十一層/十三層","房地(土地+建物)+車位","2房2廳2衛","0","住家用",121.5678665,25.0533268
"臺北市松山區民生東路五段１７７巷４之４號二樓","111/08/15",1160,41,28.28,"公寓(5樓含以下無電梯)",50,"二層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5649632,25.0597109
"臺北市松山區三民路１３６巷５２號三樓","111/08/15",2150,85.8,25.06,"華廈(10層含以下有電梯)",50,"三層/六層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5643402,25.0604663
"臺北市松山區三民路１８０巷４９號四樓","111/08/15",2000,61.7,32.42,"公寓(5樓含以下無電梯)",40,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5651479,25.0626837
"臺北市松山區撫遠街３８０巷１號四樓","111/08/14",1610,65.2,24.69,"公寓(5樓含以下無電梯)",46,"四層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5655118,25.0640979
"臺北市松山區三民路１８０巷２８號五樓之２","111/08/14",1335,75.6,17.66,"華廈(10層含以下有電梯)",27,"五層/五層","房地(土地+建物)+車位","1房1廳1衛","150","住家用",121.5643767,25.0623801
"臺北市松山區八德路四段１０６巷４弄５號","111/08/14",2130,88.3,24.13,"公寓(5樓含以下無電梯)",53,"一層/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.560798,25.0474429
"臺北市松山區八德路四段４４５號十一樓之３","111/08/14",910,86,10.59,"住宅大樓(11層含以上有電梯)",15,"十一層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.57042,25.049921
"臺北市松山區民生東路五段２２８之１號六樓","111/08/14",3050,75.4,40.44,"華廈(10層含以下有電梯)",41,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5656829,25.0588943
"臺北市松山區八德路二段３４８號九樓之８","111/08/14",1768,123.1,14.36,"住宅大樓(11層含以上有電梯)",14,"九層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用",121.545363,25.0476012
"臺北市松山區敦化北路２４４巷２６號四樓","111/08/13",2250,79.3,28.38,"公寓(5樓含以下無電梯)",44,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5485093,25.0607048
"臺北市松山區光復北路１１巷６９號六樓","111/08/13",2650,81.6,32.48,"華廈(10層含以下有電梯)",41,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5604897,25.0502037
"臺北市松山區民生東路四段８０巷１５弄１１號五樓之１","111/08/11",6028,138,55.48,"住宅大樓(11層含以上有電梯)",12,"五層/十四層","房地(土地+建物)+車位","3房2廳2衛","450","住家用",121.5531677,25.0563383
"臺北市松山區富錦街３５９巷２弄２０號三樓","111/08/11",440,70.5,6.24,"公寓(5樓含以下無電梯)",53,"三層,陽臺/四層","房地(土地+建物)","4房2廳2衛","0","住家用",121.559052,25.0611581
"臺北市松山區南京東路五段２９１巷２９弄２號二樓","111/08/10",2480,69.7,39.29,"華廈(10層含以下有電梯)",8,"二層/七層","房地(土地+建物)+車位","2房2廳1衛","160","住家用",121.5664449,25.0528261
"臺北市松山區南京東路五段２５０巷２弄１２之１號","111/08/10",4650,85.9,54.11,"華廈(10層含以下有電梯)",46,"一層,平台/六層","房地(土地+建物)","2房1廳1衛","0","住家用",121.566709,25.050605
"臺北市松山區八德路三段１２巷６２弄３號四樓","111/08/09",1720,76.3,22.54,"公寓(5樓含以下無電梯)",53,"四層/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5504798,25.0456979
"臺北市松山區南京東路五段２３９號十六樓之９","111/08/08",1930,100.8,19.15,"住宅大樓(11層含以上有電梯)",13,"十六層/十八層","房地(土地+建物)","2房1廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區民權東路三段１０３巷１９號二樓之１","111/08/08",800,69.2,11.56,"華廈(10層含以下有電梯)",27,"二層/五層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5451084,25.0635853
"臺北市松山區敦化北路１４５巷２３弄５號五樓之１","111/08/08",3220,122.3,26.33,"華廈(10層含以下有電梯)",1,"五層/七層","房地(土地+建物)+車位","1房1廳1衛","0","住家用",121.550351,25.0530168
"臺北市松山區敦化北路２６２號六樓","111/08/07",3650,77.4,47.13,"華廈(10層含以下有電梯)",36,"六層/八層","房地(土地+建物)","3房1廳2衛","0","住家用",121.550105,25.0614265
"臺北市松山區新東街２０巷２８號三樓","111/08/05",2630,67.6,38.93,"公寓(5樓含以下無電梯)",47,"三層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5679324,25.05838
"臺北市松山區新東街２０巷２４號","111/08/05",2400,70.7,33.97,"公寓(5樓含以下無電梯)",49,"一層/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.5677121,25.0583814
"臺北市松山區北寧路６０之４號五樓","111/08/03",4360,104.9,49.97,"住宅大樓(11層含以上有電梯)",34,"五層/十八層","房地(土地+建物)+車位","3房2廳2衛","350","住家用",121.552828,25.0502241
"臺北市松山區南京東路五段２３９號十五樓之３","111/08/03",1445,86.1,16.79,"住宅大樓(11層含以上有電梯)",13,"十五層/十八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區民族東路６６８巷２弄１２號二樓","111/08/02",1875,60,31.23,"公寓(5樓含以下無電梯)",51,"二層/四層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5457931,25.0648291
"臺北市松山區延壽街４０２巷２弄１號","111/08/01",3700,103.4,35.79,"公寓(5樓含以下無電梯)",44,"一層/五層","房地(土地+建物)","2房2廳2衛","0","住家用",121.5571337,25.0558833
"臺北市松山區民權東路三段１４０巷９號六樓之３","111/08/01",3920,74.9,52.36,"華廈(10層含以下有電梯)",42,"六層/七層","房地(土地+建物)","2房3廳2衛","0","住家用",121.5467262,25.061209
"臺北市松山區寶清街１８之８號二樓","111/08/01",1730,44.3,39.04,"公寓(5樓含以下無電梯)",47,"二層,陽臺/四層","房地(土地+建物)","3房1廳2衛","0","住家用",121.568567,25.0503339
"臺北市松山區民生東路四段８０巷１１弄１１號四樓","111/08/01",4220,80,52.75,"華廈(10層含以下有電梯)",40,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用",121.5535759,25.0567104
"臺北市松山區南京東路五段２３９號四樓之５","111/07/30",1400,83.5,16.77,"住宅大樓(11層含以上有電梯)",13,"四層/十八層","房地(土地+建物)","1房1廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區八德路三段１２巷５１弄２１號","111/07/29",5700,141.5,40.29,"公寓(5樓含以下無電梯)",53,"一層/四層","房地(土地+建物)","4房2廳2衛","0","住家用",121.5516658,25.046274
"臺北市松山區東興路２巷１５號三樓","111/07/29",2785,79,35.24,"華廈(10層含以下有電梯)",41,"三層/七層","房地(土地+建物)","3房2廳2衛","0","住家用",121.56468,25.050476
"臺北市松山區八德路四段６３６號三樓之９","111/07/28",1745,94.3,18.51,"住宅大樓(11層含以上有電梯)",9,"三層/十三層","房地(土地+建物)","1房1廳1衛","0","住家用",121.5746776,25.0498065
"臺北市松山區三民路１５１號二樓","111/07/28",2108,84.9,24.84,"公寓(5樓含以下無電梯)",52,"二層/四層","房地(土地+建物)","3房2廳2衛","0","住家用",121.563017,25.0612289
"臺北市松山區南京東路五段２３９號十三樓之９","111/07/28",1395,88,15.85,"住宅大樓(11層含以上有電梯)",13,"十三層/十八層","房地(土地+建物)","1房0廳1衛","0","住家用",121.564802,25.051652
"臺北市松山區寶清街１８之７號二樓","111/07/27",1730,61.9,27.95,"公寓(5樓含以下無電梯)",47,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用",121.568567,25.0503339
"臺北市松山區寶清街１０３之１１號二樓","111/07/27",3388,83.8,40.43,"住宅大樓(11層含以上有電梯)",5,"二層/十三層","房地(土地+建物)+車位","2房2廳2衛","0","住家用",121.5678665,25.0533268
"臺北市松山區民生東路五段１５３號十一樓之８","111/07/27",1995,85.3,23.4,"住宅大樓(11層含以上有電梯)",39,"十一層/十五層","房地(土地+建物)","2房2廳1衛","0","住家用",121.5622734,25.0591086
"臺北市松山區慶城街５５號十四樓","111/07/27",137400,244.6,700.24,"住宅大樓(11層含以上有電梯)",10,"十四層/十五層","房地(土地+建物)+車位","10房4廳6衛","4,900","住家用",121.5466858,25.0556471
"臺北市松山區松河街１６８號十四樓之６","111/07/26",3112,73.8,42.15,"住宅大樓(11層含以上有電梯)",2,"十四層/二十四層","房地(土地+建物)+車位","2房2廳1衛","0","住家用",121.5765559,25.0509625
"臺北市松山區健康路３１號六樓","111/07/26",3000,68.4,43.85,"住宅大樓(11層含以上有電梯)",25,"六層/十三層","房地(土地+建物)+車位","3房2廳2衛","0","住家用",121.5539385,25.0535788
