"add","date","amount","price","area","type","age","floor.height","subject","pattern","car","use","section","lon","lat"
"臺北市北投區大度路三段２１７號二樓","111/06/16",300,7.1,42.15,"住宅大樓(11層含以上有電梯)",32,"二層/十五層","建物","4房1廳2衛","0","住家用","北投區",121.467608,25.122761
"臺北市北投區永興路一段３２巷１弄２號","111/06/15",1900,55.6,34.18,"公寓(5樓含以下無電梯)",44,"一層/五層","房地(土地+建物)","3房2廳3衛","0","住家用","北投區",121.500209,25.1388034
"臺北市北投區石牌路二段３１１號十一樓","111/06/15",4059.1,90.9,54.97,"住宅大樓(11層含以上有電梯)",1,"十一層/十四層","房地(土地+建物)+車位","2房2廳2衛","240","住家用","北投區",121.523069,25.121648
"臺北市北投區中山路１之６號六樓之４","111/06/15",800,56.6,14.14,"華廈(10層含以下有電梯)",44,"六層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5057966,25.1371124
"臺北市北投區復興三路６５號九樓","111/06/14",1380,26.5,52.13,"華廈(10層含以下有電梯)",28,"九層/十層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.503409,25.145557
"臺北市北投區石牌路二段３１１號九樓","111/06/14",4040,89.6,55.38,"住宅大樓(11層含以上有電梯)",1,"九層/十四層","房地(土地+建物)+車位","2房2廳2衛","240","住家用","北投區",121.523069,25.121648
"臺北市北投區稻香路１６１巷１６弄２之２號四樓","111/06/14",2000,67.4,37.26,"華廈(10層含以下有電梯)",1,"四層/五層","房地(土地+建物)+車位","2房2廳1衛","210","住家用","北投區",121.4876845,25.1416822
"臺北市北投區明德路３３５巷２１號","111/06/13",1833,77.1,23.77,"公寓(5樓含以下無電梯)",49,"一層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5190423,25.1166108
"臺北市北投區行義路３１巷４號三樓","111/06/12",1750,51.3,34.11,"公寓(5樓含以下無電梯)",49,"三層/四層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5268528,25.1255589
"臺北市北投區北投路一段８５號四樓","111/06/12",2188,63.1,34.65,"住宅大樓(11層含以上有電梯)",13,"四層/十三層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5000592,25.1287406
"臺北市北投區大業路２８０巷２３號四樓","111/06/12",1080,40,27,"公寓(5樓含以下無電梯)",44,"四層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4994911,25.1276831
"臺北市北投區中和街４５５巷１１弄８號","111/06/12",2400,39,61.55,"華廈(10層含以下有電梯)",11,"一層/五層","房地(土地+建物)+車位","3房2廳2衛","150","住家用","北投區",121.4967943,25.1428458
"臺北市北投區清江路２４５巷６號","111/06/12",2450,0,34.77,"透天厝",52,"全/二層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5019325,25.1259586
"臺北市北投區清江路１７７巷２２號十樓","111/06/11",2406,53.6,44.89,"華廈(10層含以下有電梯)",21,"十層/十層","房地(土地+建物)+車位","3房2廳2衛","200","住家用","北投區",121.5028203,25.1281068
"臺北市北投區吉利街２５７巷５弄１７號五樓","111/06/11",1510,55.8,27.07,"公寓(5樓含以下無電梯)",37,"五層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5098888,25.1192724
"臺北市北投區石牌路二段３３２之２號四樓","111/06/11",1868,50,37.36,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.52434,25.122312
"臺北市北投區公舘路３２０巷１６號","111/06/10",1800,37.5,47.98,"公寓(5樓含以下無電梯)",49,"一層/二層","房地(土地+建物)","6房2廳2衛","0","住家用","北投區",121.5056438,25.1248583
"臺北市北投區奇岩路２４１巷７弄１０號","111/06/10",2696,64.6,41.72,"華廈(10層含以下有電梯)",2,"一層/五層","房地(土地+建物)","3房1廳2衛","0","住家用","北投區",121.5103903,25.1290345
"臺北市北投區東華街一段４８巷８之１號三樓","111/06/09",1880,54.2,34.69,"公寓(5樓含以下無電梯)",39,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5201993,25.1088871
"臺北市北投區立農街二段２８９巷６號二樓","111/06/09",1075,37.9,28.39,"公寓(5樓含以下無電梯)",46,"二層,陽臺/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5153536,25.1191474
"臺北市北投區磺港路１３２號十樓","111/06/09",4600,57.5,80.04,"住宅大樓(11層含以上有電梯)",8,"十層/十四層","房地(土地+建物)+車位","1房2廳1衛","0","住家用","北投區",121.5030872,25.1293577
"臺北市北投區中央南路一段５１號四樓之１","111/06/08",1200,31.6,37.93,"公寓(5樓含以下無電梯)",30,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5014247,25.1320408
"臺北市北投區明德路２９２號七樓","111/06/08",2000,84.1,28.26,"華廈(10層含以下有電梯)",7,"七層/九層","房地(土地+建物)+車位","1房1廳1衛","180","住家用","北投區",121.522581,25.1150118
"臺北市北投區大業路４５２巷６號八樓之５","111/06/07",3750,64.1,58.54,"住宅大樓(11層含以上有電梯)",26,"八層,電梯樓梯間/十六層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4973371,25.1315312
"臺北市北投區大同街２３２號二樓之２","111/06/07",2980,47.3,63.03,"住宅大樓(11層含以上有電梯)",17,"二層/十四層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.499536,25.139488
"臺北市北投區中和街４０號七樓之１","111/06/07",418,38,10.99,"華廈(10層含以下有電梯)",42,"七層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5028006,25.1381929
"臺北市北投區尊賢街３０２巷２３號四樓","111/06/07",2055,61.4,33.46,"公寓(5樓含以下無電梯)",47,"四層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5079865,25.1182207
"臺北市北投區立農街一段３３號四樓","111/06/07",2100,52.8,39.75,"公寓(5樓含以下無電梯)",32,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5033701,25.1199208
"臺北市北投區溫泉路３４巷２６號三樓","111/06/06",566,24,23.59,"公寓(5樓含以下無電梯)",50,"三層/四層","房地(土地+建物)","3房1廳2衛","0","住家用","北投區",121.504687,25.1335969
"臺北市北投區文林北路９４巷６６號三樓","111/06/06",1000,39.5,25.29,"公寓(5樓含以下無電梯)",49,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5196499,25.1068993
"臺北市北投區新興路１５３號三樓","111/06/06",3060,49.3,62.13,"華廈(10層含以下有電梯)",16,"三層/八層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.4869257,25.1387537
"臺北市北投區知行路３３６號四樓之７","111/06/06",538,53.3,10.1,"住宅大樓(11層含以上有電梯)",25,"四層/十三層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.4670934,25.1228645
"臺北市北投區中央北路四段３１８號四樓","111/06/06",1180,40.6,29.09,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.472499,25.130867
"臺北市北投區溫泉路９９之４號四樓","111/06/05",562,37.9,14.84,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5099847,25.1364551
"臺北市北投區光明路２２０號五樓之１","111/06/05",820,47.4,17.28,"住宅大樓(11層含以上有電梯)",44,"五層/十二層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5045335,25.1362637
"臺北市北投區行義路１５８巷９號六樓之１","111/06/05",1356,45.3,29.9,"華廈(10層含以下有電梯)",41,"六層/八層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5287171,25.1308953
"臺北市北投區中央北路一段１９７巷３５號二樓","111/06/05",1500,42.4,35.36,"公寓(5樓含以下無電梯)",43,"二層/四層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.4972551,25.134867
"臺北市北投區立農街二段２６３號二樓","111/06/04",1830,54.8,33.41,"公寓(5樓含以下無電梯)",40,"二層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5146511,25.1189383
"臺北市北投區自強街５巷１５５號二樓","111/06/04",1455,62.2,23.4,"公寓(5樓含以下無電梯)",26,"二層,電梯樓梯間/四層","房地(土地+建物)","3房1廳2衛","0","住家用","北投區",121.5105144,25.1125939
"臺北市北投區三合街二段４５６號四樓之１","111/06/04",1000,69.1,14.47,"住宅大樓(11層含以上有電梯)",24,"四層/十八層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5022185,25.1266904
"臺北市北投區新民路５３之１號四樓之６","111/06/04",408,49,8.32,"華廈(10層含以下有電梯)",14,"四層/十層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5105407,25.1401413
"臺北市北投區新民路１巷８號七樓之７","111/06/03",430,28.2,15.22,"華廈(10層含以下有電梯)",42,"七層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.507712,25.141317
"臺北市北投區行義路１８６巷３４號二樓","111/06/03",1400,45.1,31.08,"華廈(10層含以下有電梯)",37,"二層/七層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5299383,25.132712
"臺北市北投區吉利街３２０巷２弄４號二樓","111/06/03",980,56.9,17.23,"公寓(5樓含以下無電梯)",51,"二層/四層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5115027,25.1177667
"臺北市北投區中山北路七段２１９巷３弄３９號","111/06/02",2000,56,35.69,"華廈(10層含以下有電梯)",38,"一層/七層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.530613,25.127097
"臺北市北投區致遠二路９５巷２４號二樓","111/06/02",450,18.3,24.65,"公寓(5樓含以下無電梯)",50,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5111297,25.1167671
"臺北市北投區泉源路４９之１３號三樓","111/06/02",595,34.2,17.41,"華廈(10層含以下有電梯)",40,"三層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5088058,25.1413044
"臺北市北投區民族街４３巷１號三樓","111/06/02",480,18.1,26.55,"公寓(5樓含以下無電梯)",53,"三層/四層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5061911,25.1333733
"臺北市北投區秀山路５號三樓","111/06/02",938,30.4,30.9,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4905601,25.1424673
"臺北市北投區泉源路３４號四樓","111/06/01",760,55,13.82,"華廈(10層含以下有電梯)",24,"四層/十層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5065383,25.1402898
"臺北市北投區致遠二路１１３巷１８號二樓","111/06/01",1800,54.2,33.22,"公寓(5樓含以下無電梯)",42,"二層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5115332,25.117208
"臺北市北投區致遠一路一段１２５巷９號","111/05/31",2600,76.8,33.86,"公寓(5樓含以下無電梯)",48,"一層/四層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5144477,25.1101395
"臺北市北投區珠海路１０９巷２４號三樓","111/05/31",1395,55.4,25.17,"華廈(10層含以下有電梯)",25,"三層,電梯樓梯間/七層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5039863,25.142063
"臺北市北投區光明路１８５號十三樓之１","111/05/31",4900,74.1,65.37,"住宅大樓(11層含以上有電梯)",11,"十三層/十四層","房地(土地+建物)+車位","5房2廳2衛","180","住家用","北投區",121.5031499,25.1357858
"臺北市北投區知行路２２５巷９號四樓","111/05/30",785,35,22.4,"公寓(5樓含以下無電梯)",42,"四層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.466404,25.1200536
"臺北市北投區泉源路３９之４３號五樓之１","111/05/30",770,36.2,21.28,"住宅大樓(11層含以上有電梯)",37,"五層/十一層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5071767,25.141508
"臺北市北投區大同街２２８巷６６號六樓","111/05/30",3200,64.8,55.48,"華廈(10層含以下有電梯)",1,"六層/七層","房地(土地+建物)+車位","3房2廳2衛","79","住家用","北投區",121.4993798,25.1393383
"臺北市北投區文林北路８０巷５４號","111/05/30",4175,0,63.52,"透天厝",51,"全/三層","房地(土地+建物)","10房8廳4衛","0","住家用","北投區",121.5192405,25.10603
"臺北市北投區中央北路二段１２７號二樓","111/05/29",1200,45.2,26.54,"公寓(5樓含以下無電梯)",47,"二層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4942714,25.1372633
"臺北市北投區新民路９３號三樓","111/05/29",950,29.5,32.24,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5135865,25.1415594
"臺北市北投區三合街一段８２巷７８號四樓","111/05/29",2460,59.3,41.5,"華廈(10層含以下有電梯)",7,"四層/八層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5046589,25.1287394
"臺北市北投區致遠一路一段５８巷１０弄４號五樓","111/05/29",1760,54.4,32.35,"公寓(5樓含以下無電梯)",42,"五層/五層","房地(土地+建物)","5房3廳3衛","0","住家用","北投區",121.5164387,25.1092432
"臺北市北投區明德路３３３巷１０號四樓","111/05/29",850,29.8,28.53,"公寓(5樓含以下無電梯)",49,"四層/四層","房地(土地+建物)","6房2廳3衛","0","住家用","北投區",121.5197078,25.1163722
"臺北市北投區中央北路一段１６１號八樓","111/05/29",1750,67.6,25.89,"住宅大樓(11層含以上有電梯)",8,"八層/十二層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.498341,25.135434
"臺北市北投區吉利街３９巷１５號五樓","111/05/29",1750,51.4,34.06,"公寓(5樓含以下無電梯)",36,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5055885,25.1183198
"臺北市北投區中和街２０巷７２號二樓","111/05/29",1608,36,44.68,"公寓(5樓含以下無電梯)",42,"二層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5043185,25.1390825
"臺北市北投區承德路七段３９０號十三樓之１","111/05/28",2550,55.9,45.63,"住宅大樓(11層含以上有電梯)",26,"十三層,電梯樓梯間/二十三層","房地(土地+建物)+車位","3房2廳1衛","0","住家用","北投區",121.5020712,25.1197337
